"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo","low_at_min_elev","low_elev_x_cold_dormancy","low_elev_x_hot_dormancy"
-39.5,-80.5,-31.1631383268695,-29.419908941138,-29.419908941138,-31.1631383268695,-29.419908941138,-29.419908941138
-39.5,-79.5,-29.3287248681699,-27.6684011350053,-27.6684011350053,-29.3287248681699,-27.6684011350053,-27.6684011350053
-39.5,-78.5,-27.9606431852646,-26.123347427734,-26.123347427734,-27.9606431852646,-26.123347427734,-26.123347427734
-39.5,-19.5,13.7847420685525,14.9739023827016,14.9739023827016,13.7993972053393,14.9885575194884,14.9885575194884
-39.5,-18.5,14.2921436329239,15.4308661863773,15.4308661863773,14.3599204150766,15.49864296853,15.49864296853
-39.5,-17.5,16.9554819647489,17.8736402732453,17.8736402732453,17.2166064482624,18.1347647567588,18.1347647567588
-39.5,-16.5,17.146121321898,17.9594742967614,17.9594742967614,17.6179017956266,18.43125477049,18.43125477049
-39.5,-15.5,17.3665984903063,18.0928401651659,18.0928401651659,17.9295668210704,18.65580849593,18.65580849593
-39.5,-14.5,17.5270315947809,18.1618532239127,18.1618532239127,18.0445178358483,18.6793394649801,18.6793394649801
-39.5,-13.5,17.6763203331935,18.2741655790646,18.2741655790646,18.4426513723855,19.0404966182566,19.0404966182566
-39.5,-12.5,18.3055181494781,18.8995235353974,18.8995235353974,18.665896751506,19.2599021374253,19.2599021374253
-39.5,-11.5,18.2127409833883,18.7778720857309,18.7778720857309,18.4633293145049,19.0284604168475,19.0284604168475
-39.5,-10.5,18.3596047057637,18.8621041968332,18.8621041968332,18.7006838652884,19.2031833563579,19.2031833563579
-39.5,-9.5,19.0687872161984,19.5042593630031,19.5042593630031,19.3095741136458,19.7450462604505,19.7450462604505
-39.5,-8.5,19.8917521465608,20.1977434933053,20.1977434933053,20.0988478397252,20.4048391864697,20.4048391864697
-39.5,-7.5,19.3429287191536,19.538806499135,19.538806499135,19.9439299515127,20.1398077314941,20.1398077314941
-39.5,-6.5,20.621365042563,20.7486189931384,20.7486189931384,21.0521807036225,21.1794346541979,21.1794346541979
-39.5,-5.5,20.5794075889247,20.709322630787,20.709322630787,21.0127650530793,21.1426800949416,21.1426800949416
-39.5,-4.5,19.9255120050428,20.0859281119846,20.0859281119846,20.4427710140332,20.603187120975,20.603187120975
-39.5,-3.5,19.9074326445482,20.0767736162602,20.0767736162602,20.1934882130885,20.3628291848005,20.3628291848005
-39.5,65.5,-19.015866524194,-11.9333898594071,-11.9333898594071,-18.5088199859005,-11.4263433211136,-11.4263433211136
-39.5,66.5,-29.4738562637674,-19.1185380227066,-19.1185380227066,-29.2481899510199,-18.8928717099591,-18.8928717099591
-39.5,67.5,-35.2876732025828,-24.4338961620283,-24.4338961620283,-35.1567668542484,-24.3029898136939,-24.3029898136939
-39.5,68.5,-39.0405038107719,-27.9373866812627,-27.9373866812627,-38.9785506315184,-27.8754335020092,-27.8754335020092
-39.5,69.5,-41.2605818303568,-30.000383665882,-30.000383665882,-41.2216018075025,-29.9614036430277,-29.9614036430277
-39.5,70.5,-43.1841181218624,-31.8721167637301,-31.8721167637301,-43.14661865592,-31.8346172977877,-31.8346172977877
-39.5,71.5,-45.1065000158335,-33.7330079894406,-33.7330079894406,-45.0745488058115,-33.7010567794186,-33.7010567794186
-39.5,72.5,-46.9646688197074,-35.2761149090741,-35.2761149090741,-46.9440790022364,-35.2555250916031,-35.2555250916031
-39.5,73.5,-48.0870601060135,-35.7950386804981,-35.7950386804981,-48.0519184290048,-35.7598970034894,-35.7598970034894
-39.5,74.5,-48.6406107756176,-35.5707127524114,-35.5707127524114,-48.6066312130701,-35.5367331898639,-35.5367331898639
-39.5,75.5,-49.2100123441113,-35.4839003867603,-35.4839003867603,-49.1753476593918,-35.4492357020408,-35.4492357020408
-39.5,76.5,-49.4671842609133,-35.3617907536881,-35.3617907536881,-49.4190778918947,-35.3136843846695,-35.3136843846695
-39.5,77.5,-49.2965181895665,-35.0056198455393,-35.0056198455393,-49.2498052557083,-34.9589069116811,-34.9589069116811
-39.5,78.5,-48.7673016188666,-34.5776788455783,-34.5776788455783,-48.7264848124972,-34.5368620392089,-34.5368620392089
-39.5,79.5,-47.9747000592096,-34.0066508032382,-34.0066508032382,-47.9301691042129,-33.9621198482415,-33.9621198482415
-39.5,80.5,-46.9598299135055,-33.1626107770251,-33.1626107770251,-46.9024436652348,-33.1052245287544,-33.1052245287544
-39.5,81.5,-45.2504089739706,-31.5471075800913,-31.5471075800913,-45.0104214370104,-31.3071200431311,-31.3071200431311
-39.5,82.5,-41.7686083368957,-28.3451285320999,-28.3451285320999,-40.4884196972334,-27.0649398924376,-27.0649398924376
-39.5,83.5,-37.0549782854372,-25.8331671536767,-25.8331671536767,-36.7422456375976,-25.5204345058371,-25.5204345058371
-38.5,-89.5,-60.7887810125415,-58.8006850151545,-58.8006850151545,-60.7887810125415,-58.8006850151545,-58.8006850151545
-38.5,-88.5,-58.8123331193413,-56.7940583257271,-56.7940583257271,-58.8123331193413,-56.7940583257271,-56.7940583257271
-38.5,-87.5,-55.5723743815507,-53.5441054798929,-53.5441054798929,-55.5723743815507,-53.5441054798929,-53.5441054798929
-38.5,-86.5,-52.773876509097,-50.7011510017328,-50.7011510017328,-52.773876509097,-50.7011510017328,-50.7011510017328
-38.5,-85.5,-49.9333257509395,-47.8019655181394,-47.8019655181394,-49.9333257509395,-47.8019655181394,-47.8019655181394
-38.5,-84.5,-47.7310394590454,-45.542547190961,-45.542547190961,-47.7310394590454,-45.542547190961,-45.542547190961
-38.5,-83.5,-45.1125204532008,-42.8779016051841,-42.8779016051841,-45.1125204532008,-42.8779016051841,-42.8779016051841
-38.5,-82.5,-41.6177104635962,-39.8090076804603,-39.8090076804603,-41.6177104635962,-39.8090076804603,-39.8090076804603
-38.5,-81.5,-35.7773803871657,-34.0049585228712,-34.0049585228712,-35.7773803871657,-34.0049585228712,-34.0049585228712
-38.5,-80.5,-31.0987184575626,-29.3602425493566,-29.3602425493566,-31.0987184575626,-29.3602425493566,-29.3602425493566
-38.5,-79.5,-29.2604334197938,-27.5890734092643,-27.5890734092643,-29.2604334197938,-27.5890734092643,-27.5890734092643
-38.5,-78.5,-27.8206490460023,-25.975179739228,-25.975179739228,-27.8206490460023,-25.975179739228,-25.975179739228
-38.5,-77.5,-34.5521341750199,-31.9119894290476,-31.9119894290476,-34.5521341750199,-31.9119894290476,-31.9119894290476
-38.5,-13.5,14.0088921122253,14.8437300610223,14.8437300610223,14.0198055779066,14.8546435267036,14.8546435267036
-38.5,-12.5,18.3107934535348,18.9492986130528,18.9492986130528,18.5933685351404,19.2318736946584,19.2318736946584
-38.5,-11.5,18.7041608083993,19.2929859393409,19.2929859393409,19.0923923657685,19.6812174967101,19.6812174967101
-38.5,-10.5,18.345268822621,18.8713784936017,18.8713784936017,18.8361934510377,19.3623031220184,19.3623031220184
-38.5,-9.5,18.8076068012576,19.301860144149,19.301860144149,19.260857356561,19.7551106994524,19.7551106994524
-38.5,-8.5,18.8495658093797,19.2354666537472,19.2354666537472,19.1676034522825,19.55350429665,19.55350429665
-38.5,-7.5,18.8376111317958,19.1539946521233,19.1539946521233,19.4038664404769,19.7202499608044,19.7202499608044
-38.5,-6.5,20.3653761540052,20.5513291899425,20.5513291899425,20.835298155367,21.0212511913043,21.0212511913043
-38.5,-5.5,21.4547104132761,21.5971663648396,21.5971663648396,21.7372391814844,21.8796951330479,21.8796951330479
-38.5,-4.5,20.6073280866137,20.7649946074378,20.7649946074378,20.9365216088336,21.0941881296577,21.0941881296577
-38.5,-3.5,18.3522620199418,18.5919028150117,18.5919028150117,18.4234314231982,18.6630722182681,18.6630722182681
-38.5,65.5,-16.5258030426289,-10.891580213766,-10.891580213766,-16.1185939592401,-10.4843711303772,-10.4843711303772
-38.5,66.5,-26.2902194093381,-16.252310574986,-16.252310574986,-25.5164121448512,-15.4785033104991,-15.4785033104991
-38.5,67.5,-35.4294313872499,-24.7424756706293,-24.7424756706293,-35.255731371652,-24.5687756550314,-24.5687756550314
-38.5,68.5,-39.229607355568,-28.3277512520286,-28.3277512520286,-39.1625867078833,-28.2607306043439,-28.2607306043439
-38.5,69.5,-41.8116934433579,-30.6203027910904,-30.6203027910904,-41.778207639118,-30.5868169868505,-30.5868169868505
-38.5,70.5,-43.8754669210741,-32.5291022557872,-32.5291022557872,-43.8422262196106,-32.4958615543237,-32.4958615543237
-38.5,71.5,-45.7687675510134,-34.320234503746,-34.320234503746,-45.7429221835818,-34.2943891363144,-34.2943891363144
-38.5,72.5,-47.4877500218472,-35.7683334032466,-35.7683334032466,-47.4668139739753,-35.7473973553747,-35.7473973553747
-38.5,73.5,-48.3072843006679,-35.984066942547,-35.984066942547,-48.2649778550163,-35.9417604968954,-35.9417604968954
-38.5,74.5,-48.7355415663549,-35.4621031153402,-35.4621031153402,-48.6953222848404,-35.4218838338257,-35.4218838338257
-38.5,75.5,-49.0188380384485,-35.2702553109931,-35.2702553109931,-48.9818689307147,-35.2332862032593,-35.2332862032593
-38.5,76.5,-49.04587935337,-35.032346107385,-35.032346107385,-48.9949414201899,-34.9814081742049,-34.9814081742049
-38.5,77.5,-48.7278863887702,-34.5915133814194,-34.5915133814194,-48.6781294901021,-34.5417564827513,-34.5417564827513
-38.5,78.5,-48.3861829058666,-34.1791835575764,-34.1791835575764,-48.3457853711783,-34.1387860228881,-34.1387860228881
-38.5,79.5,-47.6680856301848,-33.6909754655723,-33.6909754655723,-47.6245196350744,-33.6474094704619,-33.6474094704619
-38.5,80.5,-46.6554417344076,-32.8540413924094,-32.8540413924094,-46.5905132256491,-32.7891128836509,-32.7891128836509
-38.5,81.5,-44.866628816511,-31.1253131223044,-31.1253131223044,-44.6336152111813,-30.8922995169747,-30.8922995169747
-38.5,82.5,-42.1644100456898,-28.613405657533,-28.613405657533,-41.1000225967432,-27.5490182085864,-27.5490182085864
-38.5,83.5,-37.8554648943245,-26.2660405599645,-26.2660405599645,-37.072376515282,-25.482952180922,-25.482952180922
-37.5,-89.5,-60.8052070125937,-58.8158423229852,-58.8158423229852,-60.8052070125937,-58.8158423229852,-58.8158423229852
-37.5,-88.5,-58.8195462803755,-56.7981749276231,-56.7981749276231,-58.8195462803755,-56.7981749276231,-56.7981749276231
-37.5,-87.5,-55.5942550529327,-53.5626123853294,-53.5626123853294,-55.5942550529327,-53.5626123853294,-53.5626123853294
-37.5,-86.5,-52.8427647180057,-50.7741225161191,-50.7741225161191,-52.8427647180057,-50.7741225161191,-50.7741225161191
-37.5,-85.5,-50.1809586956199,-48.0578435719803,-48.0578435719803,-50.1809586956199,-48.0578435719803,-48.0578435719803
-37.5,-84.5,-47.8634223990142,-45.6849629945521,-45.6849629945521,-47.8634223990142,-45.6849629945521,-45.6849629945521
-37.5,-83.5,-45.27963391899,-43.0569711843106,-43.0569711843106,-45.27963391899,-43.0569711843106,-43.0569711843106
-37.5,-82.5,-42.1507137918047,-40.3497191742092,-40.3497191742092,-42.1507137918047,-40.3497191742092,-40.3497191742092
-37.5,-81.5,-36.4081707388163,-34.6422890390107,-34.6422890390107,-36.4081707388163,-34.6422890390107,-34.6422890390107
-37.5,-80.5,-31.053614084529,-29.3153684223869,-29.3153684223869,-31.053614084529,-29.3153684223869,-29.3153684223869
-37.5,-79.5,-29.1576277890376,-27.4799956057088,-27.4799956057088,-29.1576277890376,-27.4799956057088,-27.4799956057088
-37.5,-78.5,-27.5501252934945,-25.7726891986105,-25.7726891986105,-27.5501252934945,-25.7726891986105,-25.7726891986105
-37.5,-77.5,-34.3282780393426,-31.6894962579189,-31.6894962579189,-34.3282780393426,-31.6894962579189,-31.6894962579189
-37.5,-54.5,-9.51350985819858,-8.18486528505178,-8.18486528505178,-9.27688462936017,-7.94824005621337,-7.94824005621337
-37.5,-12.5,14.5275080165959,15.2794273649941,15.2794273649941,14.5559775586331,15.3078969070313,15.3078969070313
-37.5,-11.5,17.2722238503396,17.8131605599259,17.8131605599259,17.455730560171,17.9966672697573,17.9966672697573
-37.5,-10.5,18.2819776830537,18.7917769768142,18.7917769768142,18.7113233625802,19.2211226563407,19.2211226563407
-37.5,-9.5,17.6810489262554,18.2275050685275,18.2275050685275,18.1449531313922,18.6914092736643,18.6914092736643
-37.5,-8.5,16.5200902696699,17.0605794787407,17.0605794787407,16.972801382646,17.5132905917168,17.5132905917168
-37.5,-7.5,17.1275676538902,17.5966845378413,17.5966845378413,17.6371290940931,18.1062459780442,18.1062459780442
-37.5,-6.5,19.6343080345541,19.9956558690817,19.9956558690817,19.9819530808147,20.3433009153423,20.3433009153423
-37.5,-5.5,21.2588415035978,21.4696072974198,21.4696072974198,21.5231766829631,21.7339424767851,21.7339424767851
-37.5,-4.5,19.1602115880698,19.4410118362484,19.4410118362484,19.2237685280759,19.5045687762545,19.5045687762545
-37.5,65.5,-14.9618994012475,-10.0529065289767,-10.0529065289767,-14.535644772855,-9.62665190058425,-9.62665190058425
-37.5,66.5,-25.4174038061074,-15.430933672509,-15.430933672509,-24.1866041603441,-14.2001340267457,-14.2001340267457
-37.5,67.5,-36.5743778266944,-26.0345903299084,-26.0345903299084,-36.3632647395701,-25.8234772427841,-25.8234772427841
-37.5,68.5,-39.4838694425566,-28.744444462178,-28.744444462178,-39.4323234568049,-28.6928984764263,-28.6928984764263
-37.5,69.5,-41.8731624873621,-30.8118444122507,-30.8118444122507,-41.8352876882695,-30.7739696131581,-30.7739696131581
-37.5,70.5,-44.3238781758717,-32.9725372366767,-32.9725372366767,-44.293656924278,-32.942315985083,-32.942315985083
-37.5,71.5,-46.240921906914,-34.6758851044093,-34.6758851044093,-46.2241632458558,-34.6591264433511,-34.6591264433511
-37.5,72.5,-47.8430458504174,-36.0248899652702,-36.0248899652702,-47.8204554124223,-36.0022995272751,-36.0022995272751
-37.5,73.5,-48.4334623120725,-36.0582192112612,-36.0582192112612,-48.3845258386499,-36.0092827378386,-36.0092827378386
-37.5,74.5,-48.6739245661667,-35.3594651366983,-35.3594651366983,-48.6294847146178,-35.3150252851494,-35.3150252851494
-37.5,75.5,-48.9819020874798,-35.0544710532978,-35.0544710532978,-48.9413586101035,-35.0139275759215,-35.0139275759215
-37.5,76.5,-48.7793362775019,-34.6861374611035,-34.6861374611035,-48.7273438289071,-34.6341450125087,-34.6341450125087
-37.5,77.5,-48.2719529405236,-34.1744342110519,-34.1744342110519,-48.2195970479183,-34.1220783184467,-34.1220783184467
-37.5,78.5,-47.8308228468789,-33.7392554856305,-33.7392554856305,-47.7882547096041,-33.6966873483557,-33.6966873483557
-37.5,79.5,-47.3189379242515,-33.3474914907877,-33.3474914907877,-47.2775590599632,-33.3061126264994,-33.3061126264994
-37.5,80.5,-46.3145612352661,-32.5081114596554,-32.5081114596554,-46.241478548312,-32.4350287727013,-32.4350287727013
-37.5,81.5,-44.4194458040808,-30.6538524073149,-30.6538524073149,-44.1862753903218,-30.4206819935559,-30.4206819935559
-37.5,82.5,-42.5145034478977,-28.8730275902631,-28.8730275902631,-41.6526471797567,-28.0111713221221,-28.0111713221221
-37.5,83.5,-38.4915847244007,-26.6188161320718,-26.6188161320718,-37.5289938094052,-25.6562252170763,-25.6562252170763
-36.5,-89.5,-60.8224732737988,-58.8318518483546,-58.8318518483546,-60.8224732737988,-58.8318518483546,-58.8318518483546
-36.5,-88.5,-58.828743163443,-56.804304927215,-56.804304927215,-58.828743163443,-56.804304927215,-56.804304927215
-36.5,-87.5,-55.6247681739075,-53.5888156990122,-53.5888156990122,-55.6247681739075,-53.5888156990122,-53.5888156990122
-36.5,-86.5,-52.9267322622431,-50.8580315246912,-50.8580315246912,-52.9267322622431,-50.8580315246912,-50.8580315246912
-36.5,-85.5,-50.4641502318904,-48.3426995687361,-48.3426995687361,-50.4641502318904,-48.3426995687361,-48.3426995687361
-36.5,-84.5,-48.0915233889861,-45.9156011128532,-45.9156011128532,-48.0915233889861,-45.9156011128532,-45.9156011128532
-36.5,-83.5,-45.5138204273103,-43.2943710219647,-43.2943710219647,-45.5138204273103,-43.2943710219647,-43.2943710219647
-36.5,-82.5,-42.5547998940838,-40.7534722713547,-40.7534722713547,-42.5547998940838,-40.7534722713547,-40.7534722713547
-36.5,-81.5,-36.9339930628959,-35.1651150873345,-35.1651150873345,-36.9339930628959,-35.1651150873345,-35.1651150873345
-36.5,-80.5,-31.1048944031554,-29.357720200132,-29.357720200132,-31.1048944031554,-29.357720200132,-29.357720200132
-36.5,-79.5,-29.052132376789,-27.368743679418,-27.368743679418,-29.052132376789,-27.368743679418,-27.368743679418
-36.5,-78.5,-27.4657378510857,-25.659518198669,-25.659518198669,-27.4657378510857,-25.659518198669,-25.659518198669
-36.5,-54.5,-10.2813823842976,-8.9392602891986,-8.9392602891986,-9.39095585404007,-8.04883375894107,-8.04883375894107
-36.5,-10.5,15.9481001450081,16.4298900370619,16.4298900370619,16.0981774567437,16.5799673487975,16.5799673487975
-36.5,-9.5,16.1888890552468,16.7642024134818,16.7642024134818,16.7909370596356,17.3662504178706,17.3662504178706
-36.5,-8.5,14.2472236045237,14.8897344110367,14.8897344110367,14.9434739088518,15.5859847153648,15.5859847153648
-36.5,-7.5,15.7684987866985,16.4186409622292,16.4186409622292,16.1320258998712,16.7821680754019,16.7821680754019
-36.5,-6.5,17.8575249612331,18.3385121749529,18.3385121749529,18.4700838569005,18.9510710706203,18.9510710706203
-36.5,-5.5,20.3272622138262,20.668846218517,20.668846218517,20.5882084485242,20.929792453215,20.929792453215
-36.5,65.5,-13.7948001516717,-9.44479308593353,-9.44479308593353,-13.5443800900185,-9.19437302428033,-9.19437302428033
-36.5,66.5,-25.6101648466928,-15.8556962348255,-15.8556962348255,-24.4230074868543,-14.668538874987,-14.668538874987
-36.5,67.5,-36.8638083229107,-26.49484849349,-26.49484849349,-36.6149228977669,-26.2459630683462,-26.2459630683462
-36.5,68.5,-39.2732561400958,-28.6894327560174,-28.6894327560174,-39.2228221385971,-28.6389987545186,-28.6389987545186
-36.5,69.5,-41.2868502191867,-30.3419012926519,-30.3419012926519,-41.2188075903686,-30.2738586638338,-30.2738586638338
-36.5,70.5,-44.2420154958963,-32.9370392087953,-32.9370392087953,-44.2038013667662,-32.8988250796653,-32.8988250796653
-36.5,71.5,-46.1358165817601,-34.5269998841626,-34.5269998841626,-46.1160592558459,-34.5072425582484,-34.5072425582484
-36.5,72.5,-47.8729474993157,-35.9068142594663,-35.9068142594663,-47.844495752693,-35.8783625128436,-35.8783625128436
-36.5,73.5,-48.5663806121264,-36.0722383224059,-36.0722383224059,-48.5128634722677,-36.0187211825472,-36.0187211825472
-36.5,74.5,-48.5421239384583,-35.2170745468778,-35.2170745468778,-48.4963462742737,-35.1712968826932,-35.1712968826932
-36.5,75.5,-48.9541836596493,-34.8162236302825,-34.8162236302825,-48.9065760563643,-34.7686160269975,-34.7686160269975
-36.5,76.5,-48.5510518938303,-34.3374480276768,-34.3374480276768,-48.4978337168826,-34.2842298507291,-34.2842298507291
-36.5,77.5,-47.8421455242804,-33.7482725561729,-33.7482725561729,-47.7867085820739,-33.6928356139664,-33.6928356139664
-36.5,78.5,-47.3072771367351,-33.2890980053959,-33.2890980053959,-47.264626512142,-33.2464473808028,-33.2464473808028
-36.5,79.5,-46.9170299437429,-32.9759584107436,-32.9759584107436,-46.8797508558285,-32.9386793228292,-32.9386793228292
